"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US26163546400","Census Tract 5464, Wayne County, Michigan","935","217"
"1400000US26163546500","Census Tract 5465, Wayne County, Michigan","2414","286"
"1400000US26163546600","Census Tract 5466, Wayne County, Michigan","2027","306"
"1400000US26163546700","Census Tract 5467, Wayne County, Michigan","2705","399"
"1400000US26163546800","Census Tract 5468, Wayne County, Michigan","3925","584"
"1400000US26163546900","Census Tract 5469, Wayne County, Michigan","1061","180"
"1400000US26163550100","Census Tract 5501, Wayne County, Michigan","4007","225"
"1400000US26163550200","Census Tract 5502, Wayne County, Michigan","3988","243"
"1400000US26163550300","Census Tract 5503, Wayne County, Michigan","3158","180"
"1400000US26163550400","Census Tract 5504, Wayne County, Michigan","1548","125"
"1400000US26163550500","Census Tract 5505, Wayne County, Michigan","3658","127"
"1400000US26163550600","Census Tract 5506, Wayne County, Michigan","2419","164"
"1400000US26163550700","Census Tract 5507, Wayne County, Michigan","5283","160"
"1400000US26163550800","Census Tract 5508, Wayne County, Michigan","1466","95"
"1400000US26163550900","Census Tract 5509, Wayne County, Michigan","2735","37"
"1400000US26163551100","Census Tract 5511, Wayne County, Michigan","4910","170"
"1400000US26163551200","Census Tract 5512, Wayne County, Michigan","4002","197"
"1400000US26163551300","Census Tract 5513, Wayne County, Michigan","3630","275"
"1400000US26163551400","Census Tract 5514, Wayne County, Michigan","4206","285"
"1400000US26163551500","Census Tract 5515, Wayne County, Michigan","2467","228"
"1400000US26163551600","Census Tract 5516, Wayne County, Michigan","3592","245"
"1400000US26163551700","Census Tract 5517, Wayne County, Michigan","3206","171"
"1400000US26163551800","Census Tract 5518, Wayne County, Michigan","3380","194"
"1400000US26163552000","Census Tract 5520, Wayne County, Michigan","3298","264"
"1400000US26163552100","Census Tract 5521, Wayne County, Michigan","3814","391"
"1400000US26163552200","Census Tract 5522, Wayne County, Michigan","3709","367"
"1400000US26163552300","Census Tract 5523, Wayne County, Michigan","3204","360"
"1400000US26163552400","Census Tract 5524, Wayne County, Michigan","2842","298"
"1400000US26163552800","Census Tract 5528, Wayne County, Michigan","4955","373"
"1400000US26163553000","Census Tract 5530, Wayne County, Michigan","1006","215"
"1400000US26163553100","Census Tract 5531, Wayne County, Michigan","1665","251"
"1400000US26163553200","Census Tract 5532, Wayne County, Michigan","661","153"
"1400000US26163553300","Census Tract 5533, Wayne County, Michigan","1108","227"
"1400000US26163553400","Census Tract 5534, Wayne County, Michigan","2598","354"
"1400000US26163553600","Census Tract 5536, Wayne County, Michigan","2272","315"
"1400000US26163553800","Census Tract 5538, Wayne County, Michigan","1557","294"
"1400000US26163554100","Census Tract 5541, Wayne County, Michigan","3952","324"
"1400000US26163554200","Census Tract 5542, Wayne County, Michigan","3245","275"
"1400000US26163554300","Census Tract 5543, Wayne County, Michigan","4695","421"
"1400000US26163554400","Census Tract 5544, Wayne County, Michigan","3171","312"
"1400000US26163554500","Census Tract 5545, Wayne County, Michigan","2725","227"
"1400000US26163554600","Census Tract 5546, Wayne County, Michigan","3648","251"
"1400000US26163554700","Census Tract 5547, Wayne County, Michigan","2919","280"
"1400000US26163554800","Census Tract 5548, Wayne County, Michigan","3382","271"
"1400000US26163554900","Census Tract 5549, Wayne County, Michigan","3598","290"
"1400000US26163555100","Census Tract 5551, Wayne County, Michigan","4542","419"
"1400000US26163555300","Census Tract 5553, Wayne County, Michigan","3107","288"
"1400000US26163555400","Census Tract 5554, Wayne County, Michigan","2384","287"
"1400000US26163555500","Census Tract 5555, Wayne County, Michigan","2911","219"
"1400000US26163555600","Census Tract 5556, Wayne County, Michigan","2799","200"
"1400000US26163556100","Census Tract 5561, Wayne County, Michigan","3287","255"
"1400000US26163556200","Census Tract 5562, Wayne County, Michigan","2724","178"
"1400000US26163556300","Census Tract 5563, Wayne County, Michigan","3316","231"
"1400000US26163556400","Census Tract 5564, Wayne County, Michigan","4346","222"
"1400000US26163556500","Census Tract 5565, Wayne County, Michigan","2187","176"
"1400000US26163556600","Census Tract 5566, Wayne County, Michigan","3517","139"
"1400000US26163556700","Census Tract 5567, Wayne County, Michigan","2556","171"
"1400000US26163556800","Census Tract 5568, Wayne County, Michigan","1762","75"
"1400000US26163556900","Census Tract 5569, Wayne County, Michigan","3867","212"
"1400000US26163557000","Census Tract 5570, Wayne County, Michigan","3227","225"
"1400000US26163557100","Census Tract 5571, Wayne County, Michigan","2482","192"
"1400000US26163557200","Census Tract 5572, Wayne County, Michigan","2050","114"
"1400000US26163557300","Census Tract 5573, Wayne County, Michigan","2230","145"
"1400000US26163557400","Census Tract 5574, Wayne County, Michigan","3144","190"
"1400000US26163557500","Census Tract 5575, Wayne County, Michigan","3960","149"
"1400000US26163557600","Census Tract 5576, Wayne County, Michigan","2787","122"
"1400000US26163557700","Census Tract 5577, Wayne County, Michigan","4188","192"
"1400000US26163557900","Census Tract 5579, Wayne County, Michigan","4726","250"
"1400000US26163558000","Census Tract 5580, Wayne County, Michigan","4195","199"
"1400000US26163558100","Census Tract 5581, Wayne County, Michigan","3393","279"
"1400000US26163558200","Census Tract 5582, Wayne County, Michigan","4499","185"
"1400000US26163558300","Census Tract 5583, Wayne County, Michigan","1739","160"
"1400000US26163558400","Census Tract 5584, Wayne County, Michigan","4030","266"
"1400000US26163558500","Census Tract 5585, Wayne County, Michigan","3961","286"
"1400000US26163558600","Census Tract 5586, Wayne County, Michigan","1787","118"
"1400000US26163558700","Census Tract 5587, Wayne County, Michigan","2638","177"
"1400000US26163558800","Census Tract 5588, Wayne County, Michigan","2575","159"
"1400000US26163558900","Census Tract 5589, Wayne County, Michigan","1791","143"
"1400000US26163559000","Census Tract 5590, Wayne County, Michigan","2722","216"
"1400000US26163559100","Census Tract 5591, Wayne County, Michigan","2421","137"
"1400000US26163559200","Census Tract 5592, Wayne County, Michigan","2142","163"
"1400000US26163560100","Census Tract 5601, Wayne County, Michigan","2694","35"
"1400000US26163560200","Census Tract 5602, Wayne County, Michigan","5197","312"
"1400000US26163560300","Census Tract 5603, Wayne County, Michigan","3318","177"
"1400000US26163560400","Census Tract 5604, Wayne County, Michigan","6015","390"
"1400000US26163561200","Census Tract 5612, Wayne County, Michigan","6959","310"
"1400000US26163561300","Census Tract 5613, Wayne County, Michigan","7580","308"
"1400000US26163561600","Census Tract 5616, Wayne County, Michigan","3665","196"
"1400000US26163561700","Census Tract 5617, Wayne County, Michigan","2223","136"
"1400000US26163561900","Census Tract 5619, Wayne County, Michigan","6877","229"
"1400000US26163562300","Census Tract 5623, Wayne County, Michigan","2260","124"
"1400000US26163562400","Census Tract 5624, Wayne County, Michigan","5244","241"
"1400000US26163562500","Census Tract 5625, Wayne County, Michigan","1834","149"
"1400000US26163562600","Census Tract 5626, Wayne County, Michigan","3759","170"
"1400000US26163562700","Census Tract 5627, Wayne County, Michigan","3531","166"
"1400000US26163562800","Census Tract 5628, Wayne County, Michigan","3413","196"
"1400000US26163562900","Census Tract 5629, Wayne County, Michigan","3383","178"
"1400000US26163563200","Census Tract 5632, Wayne County, Michigan","3137","390"
"1400000US26163563300","Census Tract 5633, Wayne County, Michigan","2823","255"
"1400000US26163563400","Census Tract 5634, Wayne County, Michigan","5004","173"
"1400000US26163563500","Census Tract 5635, Wayne County, Michigan","5976","241"
"1400000US26163563600","Census Tract 5636, Wayne County, Michigan","1956","146"
"1400000US26163563700","Census Tract 5637, Wayne County, Michigan","1729","145"
"1400000US26163563800","Census Tract 5638, Wayne County, Michigan","3115","181"
"1400000US26163563900","Census Tract 5639, Wayne County, Michigan","2315","134"
"1400000US26163564000","Census Tract 5640, Wayne County, Michigan","1963","211"
"1400000US26163564100","Census Tract 5641, Wayne County, Michigan","4366","223"
"1400000US26163564200","Census Tract 5642, Wayne County, Michigan","4132","289"
"1400000US26163564300","Census Tract 5643, Wayne County, Michigan","2528","146"
"1400000US26163564401","Census Tract 5644.01, Wayne County, Michigan","5315","217"
"1400000US26163564402","Census Tract 5644.02, Wayne County, Michigan","5678","318"
"1400000US26163564501","Census Tract 5645.01, Wayne County, Michigan","4979","239"
"1400000US26163564502","Census Tract 5645.02, Wayne County, Michigan","3758","214"
"1400000US26163564503","Census Tract 5645.03, Wayne County, Michigan","3470","259"
"1400000US26163564504","Census Tract 5645.04, Wayne County, Michigan","7404","468"
"1400000US26163564600","Census Tract 5646, Wayne County, Michigan","6121","346"
"1400000US26163564700","Census Tract 5647, Wayne County, Michigan","4497","251"
"1400000US26163564800","Census Tract 5648, Wayne County, Michigan","4661","315"
"1400000US26163564900","Census Tract 5649, Wayne County, Michigan","1904","226"
"1400000US26163565000","Census Tract 5650, Wayne County, Michigan","5089","429"
"1400000US26163565100","Census Tract 5651, Wayne County, Michigan","3515","275"
"1400000US26163565200","Census Tract 5652, Wayne County, Michigan","5321","516"
"1400000US26163565300","Census Tract 5653, Wayne County, Michigan","6069","678"
"1400000US26163565600","Census Tract 5656, Wayne County, Michigan","2111","115"
"1400000US26163565700","Census Tract 5657, Wayne County, Michigan","3126","169"
"1400000US26163565800","Census Tract 5658, Wayne County, Michigan","3550","258"
"1400000US26163565900","Census Tract 5659, Wayne County, Michigan","2613","188"
"1400000US26163566400","Census Tract 5664, Wayne County, Michigan","915","148"
"1400000US26163566500","Census Tract 5665, Wayne County, Michigan","2335","211"
"1400000US26163566600","Census Tract 5666, Wayne County, Michigan","1967","180"
"1400000US26163566700","Census Tract 5667, Wayne County, Michigan","4147","339"
"1400000US26163566800","Census Tract 5668, Wayne County, Michigan","2687","234"
"1400000US26163566900","Census Tract 5669, Wayne County, Michigan","4925","297"
"1400000US26163567000","Census Tract 5670, Wayne County, Michigan","3578","346"
"1400000US26163567100","Census Tract 5671, Wayne County, Michigan","3562","236"
"1400000US26163567201","Census Tract 5672.01, Wayne County, Michigan","3592","187"
"1400000US26163567202","Census Tract 5672.02, Wayne County, Michigan","2765","274"
"1400000US26163567300","Census Tract 5673, Wayne County, Michigan","4405","247"
"1400000US26163567400","Census Tract 5674, Wayne County, Michigan","2764","143"
"1400000US26163567800","Census Tract 5678, Wayne County, Michigan","4909","425"
"1400000US26163567900","Census Tract 5679, Wayne County, Michigan","2979","256"
"1400000US26163568000","Census Tract 5680, Wayne County, Michigan","2212","176"
"1400000US26163568200","Census Tract 5682, Wayne County, Michigan","4089","286"
"1400000US26163568300","Census Tract 5683, Wayne County, Michigan","3845","443"
"1400000US26163568400","Census Tract 5684, Wayne County, Michigan","3691","307"
"1400000US26163568500","Census Tract 5685, Wayne County, Michigan","3734","407"
"1400000US26163568700","Census Tract 5687, Wayne County, Michigan","3594","220"
"1400000US26163568800","Census Tract 5688, Wayne County, Michigan","3138","245"
"1400000US26163568900","Census Tract 5689, Wayne County, Michigan","2776","196"
"1400000US26163569100","Census Tract 5691, Wayne County, Michigan","2483","252"
"1400000US26163569200","Census Tract 5692, Wayne County, Michigan","2458","168"
"1400000US26163569300","Census Tract 5693, Wayne County, Michigan","3427","206"
"1400000US26163569400","Census Tract 5694, Wayne County, Michigan","2643","189"
"1400000US26163569500","Census Tract 5695, Wayne County, Michigan","2702","184"
"1400000US26163569600","Census Tract 5696, Wayne County, Michigan","3512","232"
"1400000US26163569700","Census Tract 5697, Wayne County, Michigan","4574","277"
"1400000US26163569800","Census Tract 5698, Wayne County, Michigan","2220","125"
"1400000US26163569900","Census Tract 5699, Wayne County, Michigan","2664","224"
"1400000US26163570100","Census Tract 5701, Wayne County, Michigan","4311","389"
"1400000US26163570200","Census Tract 5702, Wayne County, Michigan","2613","294"
"1400000US26163570400","Census Tract 5704, Wayne County, Michigan","5253","559"
"1400000US26163570500","Census Tract 5705, Wayne County, Michigan","3282","427"
"1400000US26163570600","Census Tract 5706, Wayne County, Michigan","2273","264"
"1400000US26163570800","Census Tract 5708, Wayne County, Michigan","2971","380"
"1400000US26163570900","Census Tract 5709, Wayne County, Michigan","1902","215"
"1400000US26163571000","Census Tract 5710, Wayne County, Michigan","1915","200"
"1400000US26163571500","Census Tract 5715, Wayne County, Michigan","4701","411"
"1400000US26163571600","Census Tract 5716, Wayne County, Michigan","1842","145"
"1400000US26163571700","Census Tract 5717, Wayne County, Michigan","2396","223"
"1400000US26163571800","Census Tract 5718, Wayne County, Michigan","2883","360"
"1400000US26163571900","Census Tract 5719, Wayne County, Michigan","2735","201"
"1400000US26163572000","Census Tract 5720, Wayne County, Michigan","2039","198"
"1400000US26163572100","Census Tract 5721, Wayne County, Michigan","5842","378"
"1400000US26163572200","Census Tract 5722, Wayne County, Michigan","6146","510"
"1400000US26163572400","Census Tract 5724, Wayne County, Michigan","1407","185"
"1400000US26163572500","Census Tract 5725, Wayne County, Michigan","1857","249"
