"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"2116","281","1400000US26049003200","Census Tract 32, Genesee County, Michigan"
"2297","265","1400000US26049003300","Census Tract 33, Genesee County, Michigan"
"2296","274","1400000US26049003400","Census Tract 34, Genesee County, Michigan"
"3061","334","1400000US26049003500","Census Tract 35, Genesee County, Michigan"
"6184","698","1400000US26049003600","Census Tract 36, Genesee County, Michigan"
"3013","385","1400000US26049003700","Census Tract 37, Genesee County, Michigan"
"1354","195","1400000US26049003800","Census Tract 38, Genesee County, Michigan"
"3846","571","1400000US26049004000","Census Tract 40, Genesee County, Michigan"
"2524","15","1400000US26049010110","Census Tract 101.10, Genesee County, Michigan"
"1255","126","1400000US26049010111","Census Tract 101.11, Genesee County, Michigan"
"2398","152","1400000US26049010112","Census Tract 101.12, Genesee County, Michigan"
"2345","263","1400000US26049010113","Census Tract 101.13, Genesee County, Michigan"
"2530","167","1400000US26049010114","Census Tract 101.14, Genesee County, Michigan"
"959","138","1400000US26049010115","Census Tract 101.15, Genesee County, Michigan"
"1650","96","1400000US26049010201","Census Tract 102.01, Genesee County, Michigan"
"1614","94","1400000US26049010202","Census Tract 102.02, Genesee County, Michigan"
"3549","472","1400000US26049010304","Census Tract 103.04, Genesee County, Michigan"
"4467","396","1400000US26049010305","Census Tract 103.05, Genesee County, Michigan"
"2572","259","1400000US26049010501","Census Tract 105.01, Genesee County, Michigan"
"3757","272","1400000US26049010502","Census Tract 105.02, Genesee County, Michigan"
"2268","161","1400000US26049010503","Census Tract 105.03, Genesee County, Michigan"
"4013","313","1400000US26049010504","Census Tract 105.04, Genesee County, Michigan"
"5339","161","1400000US26049010603","Census Tract 106.03, Genesee County, Michigan"
"2673","162","1400000US26049010604","Census Tract 106.04, Genesee County, Michigan"
"5290","217","1400000US26049010610","Census Tract 106.10, Genesee County, Michigan"
"4984","219","1400000US26049010700","Census Tract 107, Genesee County, Michigan"
"4760","375","1400000US26049010810","Census Tract 108.10, Genesee County, Michigan"
"2507","268","1400000US26049010811","Census Tract 108.11, Genesee County, Michigan"
"3192","447","1400000US26049010812","Census Tract 108.12, Genesee County, Michigan"
"4732","399","1400000US26049010813","Census Tract 108.13, Genesee County, Michigan"
"2919","266","1400000US26049010910","Census Tract 109.10, Genesee County, Michigan"
"4100","406","1400000US26049010911","Census Tract 109.11, Genesee County, Michigan"
"3006","237","1400000US26049010912","Census Tract 109.12, Genesee County, Michigan"
"5521","551","1400000US26049011010","Census Tract 110.10, Genesee County, Michigan"
"8595","406","1400000US26049011101","Census Tract 111.01, Genesee County, Michigan"
"5597","419","1400000US26049011102","Census Tract 111.02, Genesee County, Michigan"
"6328","186","1400000US26049011209","Census Tract 112.09, Genesee County, Michigan"
"1728","152","1400000US26049011210","Census Tract 112.10, Genesee County, Michigan"
"5053","354","1400000US26049011211","Census Tract 112.11, Genesee County, Michigan"
"6039","342","1400000US26049011212","Census Tract 112.12, Genesee County, Michigan"
"5336","253","1400000US26049011213","Census Tract 112.13, Genesee County, Michigan"
"5955","369","1400000US26049011214","Census Tract 112.14, Genesee County, Michigan"
"5164","477","1400000US26049011301","Census Tract 113.01, Genesee County, Michigan"
"3467","385","1400000US26049011302","Census Tract 113.02, Genesee County, Michigan"
"3359","341","1400000US26049011401","Census Tract 114.01, Genesee County, Michigan"
"3921","190","1400000US26049011402","Census Tract 114.02, Genesee County, Michigan"
"3045","219","1400000US26049011502","Census Tract 115.02, Genesee County, Michigan"
"4625","240","1400000US26049011503","Census Tract 115.03, Genesee County, Michigan"
"2372","226","1400000US26049011505","Census Tract 115.05, Genesee County, Michigan"
"2801","215","1400000US26049011508","Census Tract 115.08, Genesee County, Michigan"
"2933","161","1400000US26049011601","Census Tract 116.01, Genesee County, Michigan"
"6839","346","1400000US26049011610","Census Tract 116.10, Genesee County, Michigan"
"2413","112","1400000US26049011710","Census Tract 117.10, Genesee County, Michigan"
"2538","118","1400000US26049011711","Census Tract 117.11, Genesee County, Michigan"
"2773","195","1400000US26049011712","Census Tract 117.12, Genesee County, Michigan"
"3541","285","1400000US26049011713","Census Tract 117.13, Genesee County, Michigan"
"3064","178","1400000US26049011714","Census Tract 117.14, Genesee County, Michigan"
"3031","150","1400000US26049011800","Census Tract 118, Genesee County, Michigan"
"2458","156","1400000US26049011901","Census Tract 119.01, Genesee County, Michigan"
"2935","189","1400000US26049011902","Census Tract 119.02, Genesee County, Michigan"
"3187","343","1400000US26049012003","Census Tract 120.03, Genesee County, Michigan"
"2587","216","1400000US26049012006","Census Tract 120.06, Genesee County, Michigan"
"1647","160","1400000US26049012007","Census Tract 120.07, Genesee County, Michigan"
"3001","272","1400000US26049012008","Census Tract 120.08, Genesee County, Michigan"
"2564","170","1400000US26049012009","Census Tract 120.09, Genesee County, Michigan"
"2432","225","1400000US26049012100","Census Tract 121, Genesee County, Michigan"
"2536","252","1400000US26049012201","Census Tract 122.01, Genesee County, Michigan"
"1105","212","1400000US26049012202","Census Tract 122.02, Genesee County, Michigan"
"2887","23","1400000US26049012310","Census Tract 123.10, Genesee County, Michigan"
"1606","138","1400000US26049012311","Census Tract 123.11, Genesee County, Michigan"
"1851","137","1400000US26049012401","Census Tract 124.01, Genesee County, Michigan"
"2684","112","1400000US26049012402","Census Tract 124.02, Genesee County, Michigan"
"2031","104","1400000US26049012501","Census Tract 125.01, Genesee County, Michigan"
"2689","139","1400000US26049012503","Census Tract 125.03, Genesee County, Michigan"
"2048","101","1400000US26049012504","Census Tract 125.04, Genesee County, Michigan"
"3291","205","1400000US26049012601","Census Tract 126.01, Genesee County, Michigan"
"1540","102","1400000US26049012602","Census Tract 126.02, Genesee County, Michigan"
"2690","206","1400000US26049012603","Census Tract 126.03, Genesee County, Michigan"
"5531","36","1400000US26049012702","Census Tract 127.02, Genesee County, Michigan"
"2962","150","1400000US26049012703","Census Tract 127.03, Genesee County, Michigan"
"4336","151","1400000US26049012704","Census Tract 127.04, Genesee County, Michigan"
"4647","78","1400000US26049012801","Census Tract 128.01, Genesee County, Michigan"
"1893","78","1400000US26049012802","Census Tract 128.02, Genesee County, Michigan"
"6272","337","1400000US26049012904","Census Tract 129.04, Genesee County, Michigan"
"3423","212","1400000US26049012905","Census Tract 129.05, Genesee County, Michigan"
"2700","234","1400000US26049012906","Census Tract 129.06, Genesee County, Michigan"
"2228","159","1400000US26049012907","Census Tract 129.07, Genesee County, Michigan"
"2602","144","1400000US26049013001","Census Tract 130.01, Genesee County, Michigan"
"4009","145","1400000US26049013002","Census Tract 130.02, Genesee County, Michigan"
"2162","108","1400000US26049013110","Census Tract 131.10, Genesee County, Michigan"
"2861","219","1400000US26049013111","Census Tract 131.11, Genesee County, Michigan"
"4535","222","1400000US26049013112","Census Tract 131.12, Genesee County, Michigan"
"3882","17","1400000US26049013113","Census Tract 131.13, Genesee County, Michigan"
"5493","338","1400000US26049013202","Census Tract 132.02, Genesee County, Michigan"
"5843","337","1400000US26049013204","Census Tract 132.04, Genesee County, Michigan"
"5805","302","1400000US26049013301","Census Tract 133.01, Genesee County, Michigan"
"5865","103","1400000US26049013401","Census Tract 134.01, Genesee County, Michigan"
"1941","103","1400000US26049013402","Census Tract 134.02, Genesee County, Michigan"
"5522","689","1400000US26049013500","Census Tract 135, Genesee County, Michigan"
"1732","243","1400000US26049013600","Census Tract 136, Genesee County, Michigan"
"14","10","1400000US26049980000","Census Tract 9800, Genesee County, Michigan"
"0","10","1400000US26049980100","Census Tract 9801, Genesee County, Michigan"
"2856","231","1400000US26051000100","Census Tract 1, Gladwin County, Michigan"
"1387","102","1400000US26051000200","Census Tract 2, Gladwin County, Michigan"
"1905","148","1400000US26051000300","Census Tract 3, Gladwin County, Michigan"
"3002","203","1400000US26051000400","Census Tract 4, Gladwin County, Michigan"
"3598","210","1400000US26051000500","Census Tract 5, Gladwin County, Michigan"
"1921","131","1400000US26051000600","Census Tract 6, Gladwin County, Michigan"
"4604","274","1400000US26051000700","Census Tract 7, Gladwin County, Michigan"
"4232","182","1400000US26051000800","Census Tract 8, Gladwin County, Michigan"
"1784","143","1400000US26051000900","Census Tract 9, Gladwin County, Michigan"
"2485","224","1400000US26053950100","Census Tract 9501, Gogebic County, Michigan"
"2128","169","1400000US26053950200","Census Tract 9502, Gogebic County, Michigan"
"2394","211","1400000US26053950300","Census Tract 9503, Gogebic County, Michigan"
"992","81","1400000US26053950400","Census Tract 9504, Gogebic County, Michigan"
"2044","171","1400000US26053950500","Census Tract 9505, Gogebic County, Michigan"
"2973","172","1400000US26053950600","Census Tract 9506, Gogebic County, Michigan"
"2398","189","1400000US26053950700","Census Tract 9507, Gogebic County, Michigan"
"0","10","1400000US26053990000","Census Tract 9900, Gogebic County, Michigan"
"6029","431","1400000US26055550101","Census Tract 5501.01, Grand Traverse County, Michigan"
"3460","274","1400000US26055550102","Census Tract 5501.02, Grand Traverse County, Michigan"
"4301","312","1400000US26055550200","Census Tract 5502, Grand Traverse County, Michigan"
"6968","307","1400000US26055550300","Census Tract 5503, Grand Traverse County, Michigan"
"6733","433","1400000US26055550400","Census Tract 5504, Grand Traverse County, Michigan"
"6222","457","1400000US26055550500","Census Tract 5505, Grand Traverse County, Michigan"
"10034","564","1400000US26055550600","Census Tract 5506, Grand Traverse County, Michigan"
"9326","569","1400000US26055550700","Census Tract 5507, Grand Traverse County, Michigan"
"6273","413","1400000US26055550800","Census Tract 5508, Grand Traverse County, Michigan"
"4848","190","1400000US26055550900","Census Tract 5509, Grand Traverse County, Michigan"
"4418","304","1400000US26055551000","Census Tract 5510, Grand Traverse County, Michigan"
"3583","282","1400000US26055551100","Census Tract 5511, Grand Traverse County, Michigan"
"3253","318","1400000US26055551200","Census Tract 5512, Grand Traverse County, Michigan"
"7887","605","1400000US26055551300","Census Tract 5513, Grand Traverse County, Michigan"
"5301","413","1400000US26055551400","Census Tract 5514, Grand Traverse County, Michigan"
"3110","211","1400000US26055551500","Census Tract 5515, Grand Traverse County, Michigan"
"0","10","1400000US26055990000","Census Tract 9900, Grand Traverse County, Michigan"
"3805","180","1400000US26057000100","Census Tract 1, Gratiot County, Michigan"
"4858","206","1400000US26057000200","Census Tract 2, Gratiot County, Michigan"
"4177","302","1400000US26057000300","Census Tract 3, Gratiot County, Michigan"
"3707","290","1400000US26057000400","Census Tract 4, Gratiot County, Michigan"
"5289","270","1400000US26057000500","Census Tract 5, Gratiot County, Michigan"
"4281","228","1400000US26057000600","Census Tract 6, Gratiot County, Michigan"
"3233","93","1400000US26057000700","Census Tract 7, Gratiot County, Michigan"
"4205","202","1400000US26057000800","Census Tract 8, Gratiot County, Michigan"
"3396","146","1400000US26057000900","Census Tract 9, Gratiot County, Michigan"
"4116","262","1400000US26057001000","Census Tract 10, Gratiot County, Michigan"
"4559","73","1400000US26059050100","Census Tract 501, Hillsdale County, Michigan"
"3066","183","1400000US26059050200","Census Tract 502, Hillsdale County, Michigan"
"2274","125","1400000US26059050300","Census Tract 503, Hillsdale County, Michigan"
"4377","217","1400000US26059050400","Census Tract 504, Hillsdale County, Michigan"
"4551","281","1400000US26059050500","Census Tract 505, Hillsdale County, Michigan"
"3539","191","1400000US26059050600","Census Tract 506, Hillsdale County, Michigan"
"4860","270","1400000US26059050700","Census Tract 507, Hillsdale County, Michigan"
"2287","208","1400000US26059050800","Census Tract 508, Hillsdale County, Michigan"
"4924","321","1400000US26059050900","Census Tract 509, Hillsdale County, Michigan"
"4145","216","1400000US26059051000","Census Tract 510, Hillsdale County, Michigan"
"3875","233","1400000US26059051100","Census Tract 511, Hillsdale County, Michigan"
"3373","216","1400000US26059051200","Census Tract 512, Hillsdale County, Michigan"
"2586","207","1400000US26061000100","Census Tract 1, Houghton County, Michigan"
"3076","205","1400000US26061000200","Census Tract 2, Houghton County, Michigan"
"2097","172","1400000US26061000300","Census Tract 3, Houghton County, Michigan"
"3147","240","1400000US26061000400","Census Tract 4, Houghton County, Michigan"
"3732","235","1400000US26061000500","Census Tract 5, Houghton County, Michigan"
"3893","182","1400000US26061000600","Census Tract 6, Houghton County, Michigan"
"3324","250","1400000US26061000700","Census Tract 7, Houghton County, Michigan"
"6520","322","1400000US26061000800","Census Tract 8, Houghton County, Michigan"
"5110","379","1400000US26061000900","Census Tract 9, Houghton County, Michigan"
"2875","217","1400000US26061001000","Census Tract 10, Houghton County, Michigan"
"0","10","1400000US26061990000","Census Tract 9900, Houghton County, Michigan"
"0","10","1400000US26061990100","Census Tract 9901, Houghton County, Michigan"
"1298","135","1400000US26063950100","Census Tract 9501, Huron County, Michigan"
"2075","90","1400000US26063950200","Census Tract 9502, Huron County, Michigan"
"2226","103","1400000US26063950300","Census Tract 9503, Huron County, Michigan"
